date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2009-12-30 00:00:00+00:00,622.73,622.73,618.01,618.5,2928200,312.3291301039,312.3291301039,309.9618224519,310.2075810853,5838321,0.0,1.0
2009-12-31 00:00:00+00:00,619.98,625.4,619.98,624.75,2437100,310.9498724677,313.6682638816,310.9498724677,313.3422575312,4859153,0.0,1.0
2010-01-04 00:00:00+00:00,626.75,629.51,624.24,626.95,3908400,314.3453539939,315.7296271124,313.0864679332,314.4456636401,7792670,0.0,1.0
2010-01-05 00:00:00+00:00,623.99,627.84,621.54,627.18,6003300,312.9610808754,314.892041566,311.7322877086,314.5610197334,11969536,0.0,1.0
2010-01-06 00:00:00+00:00,608.26,625.86,606.36,625.86,7949400,305.0717271964,313.898976068,304.1187855568,313.898976068,15849721,0.0,1.0
2010-01-07 00:00:00+00:00,594.1,610.0,592.65,609.4,12815700,297.9698042405,305.9444211189,297.2425593051,305.6434921801,25552278,0.0,1.0
2010-01-08 00:00:00+00:00,602.02,603.25,589.11,592.0,9439100,301.9420662328,302.5589705573,295.4670785661,296.9165529547,18819924,0.0,1.0
2010-01-11 00:00:00+00:00,601.11,604.46,594.04,604.46,14411300,301.4856573423,303.1658439173,297.9397113467,303.1658439173,28733627,0.0,1.0
2010-01-12 00:00:00+00:00,590.48,598.16,588.0,598.08,9696800,296.1541996431,300.0060900598,294.9103600294,299.9659662013,19333733,0.0,1.0
2010-01-13 00:00:00+00:00,587.09,588.38,573.9,576.49,12980200,294.4539511388,295.1009483573,287.8385299674,289.1375398866,25880262,0.0,1.0
2010-01-14 00:00:00+00:00,589.85,594.2,582.81,583.9,8471700,295.8382242573,298.0199590637,292.3073247087,292.8540122809,16891097,0.0,1.0
2010-01-15 00:00:00+00:00,580.0,593.56,578.04,591.59,10858100,290.8979741786,297.6989681956,289.9149396452,296.7109181799,21649164,0.0,1.0
2010-01-19 00:00:00+00:00,587.62,590.42,576.29,581.49,8624700,294.7197717014,296.1241067492,289.0372302403,291.6452810433,17196152,0.0,1.0
2010-01-20 00:00:00+00:00,580.41,585.98,575.29,585.98,6494800,291.1036089535,293.897232602,288.535682009,293.897232602,12949502,0.0,1.0
2010-01-21 00:00:00+00:00,582.98,586.8185,572.251,583.44,12602700,292.392587908,294.317780794,287.0114769339,292.6233000944,25127593,0.0,1.0
2010-01-22 00:00:00+00:00,550.01,570.6,534.86,564.5,13587100,275.8565427207,286.183420804,268.2580870158,283.1239765928,27090315,0.0,1.0
2010-01-25 00:00:00+00:00,540.0,549.8775,535.51,546.59,8830900,270.8360449249,275.79008758,268.5840933662,274.1412477695,17607279,0.0,1.0
2010-01-26 00:00:00+00:00,542.42,549.6,536.29,537.97,8702200,272.0497916448,275.6509079458,268.9753009866,269.8179020153,17350674,0.0,1.0
2010-01-27 00:00:00+00:00,542.1,547.65,535.31,541.27,7920800,271.8892962107,274.6728888947,268.4837837199,271.4730111787,15792698,0.0,1.0
2010-01-28 00:00:00+00:00,534.29,546.9999,530.6,544.49,6451700,267.972204524,274.3468323895,266.1214915503,273.0879964836,12863568,0.0,1.0
2010-01-29 00:00:00+00:00,529.944,540.99,525.61,538.49,8272700,265.7924759105,271.332577674,263.6187658759,270.0787070956,16494325,0.0,1.0
2010-02-01 00:00:00+00:00,533.02,535.81,530.3,534.602,4497000,267.3352382702,268.7345578356,265.9710270809,268.1286875721,8966236,0.0,1.0
2010-02-02 00:00:00+00:00,531.12,534.96,527.61,534.9554,8184200,266.3822966306,268.308241839,264.6218623386,268.3059347171,16317872,0.0,1.0
2010-02-03 00:00:00+00:00,540.82,542.1,528.23,528.67,5992200,271.2473144746,271.8892962107,264.932822242,265.1535034638,11947405,0.0,1.0
2010-02-04 00:00:00+00:00,526.778,538.0,525.56,537.0,6748600,264.2045742101,269.8329484622,263.5936884643,269.3314002309,13455535,0.0,1.0
2010-02-05 00:00:00+00:00,531.29,533.4985,522.46,528.4,6305600,266.4675598299,267.5752290988,262.0388889472,265.0180854413,12572270,0.0,1.0
2010-02-08 00:00:00+00:00,533.47,542.0,531.5301,532.5,5383200,267.5609349743,271.8391413876,266.5879815603,267.0744331899,10733165,0.0,1.0
2010-02-09 00:00:00+00:00,536.44,541.53,535.07,539.54,5633500,269.0505332213,271.6034137189,268.3634121444,270.6053327385,11232219,0.0,1.0
2010-02-10 00:00:00+00:00,534.445,537.79,527.69,534.07,5343600,268.0499444998,269.7276233337,264.6619861971,267.8618639131,10654209,0.0,1.0
2010-02-11 00:00:00+00:00,536.4,540.49,529.5,532.25,4815100,269.0304712921,271.0818035583,265.5697884958,266.949046132,9600472,0.0,1.0
2010-02-12 00:00:00+00:00,533.12,537.15,530.5,532.97,4554800,267.3853930933,269.4066324656,266.0713367272,267.3101608586,9081479,0.0,1.0
2010-02-16 00:00:00+00:00,541.3,544.13,534.3,537.14,7301400,271.4880576257,272.9074391204,267.9772200063,269.4016169833,14557722,0.0,1.0
2010-02-17 00:00:00+00:00,538.207,543.4,537.61,542.0,4055300,269.9367689461,272.5413089115,269.637344652,271.8391413876,8085563,0.0,1.0
2010-02-18 00:00:00+00:00,543.22,545.01,536.14,537.54,4669100,272.4510302298,273.3488015639,268.9000687519,269.6022362758,9309373,0.0,1.0
2010-02-19 00:00:00+00:00,540.763,544.03,539.7,541.0,5101000,271.2187262254,272.8572842972,270.6855804555,271.3375931563,10170507,0.0,1.0
2010-02-22 00:00:00+00:00,542.8,547.5,541.0,547.35,4284900,272.2403799727,274.59765666,271.3375931563,274.5224244253,8543345,0.0,1.0
2010-02-23 00:00:00+00:00,535.07,543.63,532.29,543.0,5739400,268.3634121444,272.6566650047,266.9691080613,272.3406896189,11443366,0.0,1.0
2010-02-24 00:00:00+00:00,531.47,538.44,530.51,534.39,4648500,266.5578385116,270.053629684,266.0763522095,268.0223593471,9268301,0.0,1.0
2010-02-25 00:00:00+00:00,526.43,528.4899,520.0,527.12,6611700,264.0300354256,265.0631746273,260.8050802981,264.3761037052,13182580,0.0,1.0
2010-02-26 00:00:00+00:00,526.8,531.75,523.48,527.42,4094500,264.2156082712,266.6982720163,262.5504681431,264.5265681746,8163721,0.0,1.0
2010-03-01 00:00:00+00:00,532.69,533.29,527.74,529.2,4471300,267.1697273538,267.4706562926,264.6870636087,265.4193240264,8914995,0.0,1.0
2010-03-02 00:00:00+00:00,541.06,545.66,535.01,535.48,8704800,271.3676860501,273.6748079143,268.3333192505,268.5690469193,17355858,0.0,1.0
2010-03-03 00:00:00+00:00,545.32,548.12,539.25,542.36,6172600,273.5042815157,274.9086165634,270.4598837514,272.0196987509,12307091,0.0,1.0
2010-03-04 00:00:00+00:00,554.59,556.13,546.2,546.5,6361200,278.1536336202,278.9260178965,273.9456439592,274.0961084286,12683127,0.0,1.0
2010-03-05 00:00:00+00:00,564.21,567.67,559.9,561.35,7816500,282.9785276057,284.7138844862,280.8168547286,281.5440996641,15584742,0.0,1.0
2010-03-08 00:00:00+00:00,562.48,565.18,561.01,564.78,4768000,282.1108491655,283.4650293901,281.3735732654,283.2644100976,9506563,0.0,1.0
2010-03-09 00:00:00+00:00,560.19,564.66,556.5,559.85,6346800,280.9623037157,283.2042243098,279.1115907421,280.7917773171,12654416,0.0,1.0
